Name,NHL.com Player ID,Skater/Goalie,Birthdate
Lou Jankowski,8447044,S,
Lou Marcon,8447611,S,
Lou Nanne,8447974,S,
Lou Nistico,8448012,S,
Lou Trudel,8449266,S,
Loui Eriksson,8470626,S,
Louie Belpedio,8478011,S,
Louie Debrusk,8456031,S,
Louis Berlinquette,8445071,S,
Louis Crawford,8446225,S,
Louis Crevier,8481806,S,
Louis Domingue,8475839,G,
Louis Leblanc,8475183,S,
Louis Robitaille,8468800,S,
Louis Sleigher,8451432,S,
Lowell MacDonald,8447536,S,
Lubomir Sekeras,8468712,S,
Lubomir Vaic,8465176,S,
Lubomir Visnovsky,8468598,S,
Lubos Bartecko,8466437,S,
Luc Bourdon,8471684,S,
Luc Dufour,8446507,S,
Luc Gauthier,8447079,S,
Luc Robitaille,8450941,S,
Luca Caputi,8473997,S,
Luca Del Bel Belluz,8483432,S,
Luca Sbisa,8474579,S,
Lucas Carlsson,8479523,S,
Lucas Condotta,8483549,S,
Lucas Johansen,8479321,S,
Lucas Lessio,8476451,S,
Lucas Raymond,8482078,S,
Lucas Wallmark,8478027,S,
Luciano Borsato,8455659,S,
Lucien DeBlois,8446353,S,
Lucien Grenier,8446645,S,
Lude Check,8445364,S,
Lukas Cormier,8482141,S,
Lukas Dostal,8480843,G,
Lukas Kaspar,8471235,S,
Lukas Krajicek,8469477,S,
Lukas Radil,8480780,S,
Lukas Reichel,8482117,S,
Lukas Rousek,8481751,S,
Lukas Sedlak,8476310,S,
Lukas Vejdemo,8478838,S,
Luke Adam,8474609,S,
Luke Evangelista,8482146,S,
Luke Gazdic,8473989,S,
Luke Glendening,8476822,S,
Luke Hughes,8482684,S,
Luke Johnson,8477366,S,
Luke Kunin,8479316,S,
Luke Philp,8478224,S,
Luke Richardson,8450824,S,
Luke Schenn,8474568,S,
Luke Sellars,8467903,S,
Luke Witkowski,8474722,S,
Lulu Denis,8445872,S,
Lyle Bradley,8445154,S,
Lyle Carter,8449849,G,
Lyle Moffatt,8449650,S,
Lyle Odelein,8449957,S,
Lyle Phair,8450350,S,
Lyndon Byers,8445821,S,
Lynn Loyns,8468150,S,
Lynn Patrick,8448096,S,
Lynn Powis,8448186,S,
Mac Colville,8445508,S,
Mac Hollowell,8480439,S,
MacGregor Sharp,8475085,S,
Mackenzie Blackwood,8478406,G,
MacKenzie Entwistle,8480025,S,
Mackenzie MacEachern,8476907,S,
Mackenzie Skapski,8477084,G,
MacKenzie Weegar,8477346,S,
Mackie Samoskevich,8482713,S,
Macklin Celebrini,8484801,S,
Madison Bowey,8477474,S,
Mads Sogaard,8481544,G,
Magnus Arvedson,8466249,S,
Magnus Chrona,8480992,G,
Magnus Hellberg,8476433,G,
Magnus Johansson,8473981,S,
Magnus Paajarvi,8475175,S,
Magnus Roupe,8451016,S,
Magnus Svensson,8458163,S,
Maksim Mayorov,8474195,S,
Maksim Sushko,8480201,S,
Maksymilian Szuber,8483763,S,
Mal Davis,8446329,S,
Malcolm Subban,8476876,G,
Manny Fernandez,8458988,G,
Manny Legace,8459308,G,
Manny Malhotra,8467334,S,
Marat Khusnutdinov,8482177,S,
Marc Behrend,8445457,G,
Marc Bergevin,8445428,S,
Marc Boileau,8445108,S,
Marc Bureau,8445775,S,
Marc Chorney,8446061,S,
Marc Chouinard,8462061,S,
Marc Crawford,8446222,S,
Marc D'amour,8446306,G,
Marc Del Gaizo,8481743,S,
Marc Denis,8462055,G,
Marc Dufour,8445958,S,
Marc Fortier,8446935,S,
Marc Habscheid,8447440,S,
Marc Johnstone,8483401,S,
Marc Labelle,8456926,S,
Marc Laforge,8448623,S,
Marc Lamothe,8459028,G,
Marc Magnan,8449035,S,
Marc McLaughlin,8483397,S,
Marc Methot,8470760,S,
Marc Michaelis,8482063,S,
Marc Moro,8462057,S,
Marc Potvin,8450504,S,
Marc Reaume,8448259,S,
Marc Rodgers,8459298,S,
Marc Savard,8462118,S,
Marc Staal,8471686,S,
Marc Tardif,8451856,S,
Marc-Andre Bergeron,8469765,S,
Marc-Andre Bourdon,8474631,S,
Marc-Andre Cliche,8471718,S,
Marc-Andre Fleury,8470594,G,
Marc-Andre Gragnani,8471752,S,
Marc-Antoine Pouliot,8470615,S,
Marc-Edouard Vlasic,8471709,S,
Marcel Bonin,8445116,S,
Marcel Cousineau,8458576,G,
Marcel Dheere,8445891,S,
Marcel Dionne,8446430,S,
Marcel Fillion,8446234,S,
Marcel Goc,8469473,S,
Marcel Hossa,8468496,S,
Marcel Mueller,8475950,S,
Marcel Paille,8450058,G,
Marcel Pelletier,8450059,G,
Marcel Pronovost,8448214,S,
Marcel Tremblay,8449262,S,
Marco Baron,8445272,G,
Marco Kasper,8483464,S,
Marco Rossi,8482079,S,
Marco Scandella,8474618,S,
Marco Sturm,8464979,S,
Marcus Bjork,8483620,S,
Marcus Foligno,8475220,S,
Marcus Hogberg,8477405,G,
Marcus Johansson,8475149,S,
Marcus Kruger,8475323,S,
Marcus Nilson,8465253,S,
Marcus Pettersson,8477969,S,
Marcus Ragnarsson,8459035,S,
Marcus Sorensen,8475834,S,
Marek Hrivik,8475949,S,
Marek Langhamer,8476986,G,
Marek Malik,8459493,S,
Marek Mazanec,8476992,G,
Marek Posmyk,8464990,S,
Marek Schwarz,8471230,G,
Marek Svatos,8469670,S,
Marek Zidlicky,8469623,S,
Marián Studenic,8480226,S,
Marian Cisar,8464991,S,
Marian Gaborik,8468483,S,
Marian Hossa,8466148,S,
Marian Stastny,8451687,S,
Mario Bliznak,8471863,S,
Mario Brunetta,8445693,G,
Mario Doyon,8446475,S,
Mario Faubert,8446780,S,
Mario Ferraro,8479983,S,
Mario Giallonardo,8447140,S,
Mario Gosselin,8447303,G,
Mario Kempe,8474131,S,
Mario Larocque,8464969,S,
Mario Lemieux,8448782,S,
Mario Lessard,8448805,G,
Mario Marois,8449171,S,
Mario Roberge,8450890,S,
Mario Thyer,8451963,S,
Mario Tremblay,8451959,S,
Mariusz Czerkawski,8458620,S,
Mark Alt,8475729,S,
Mark Arcobello,8476062,S,
Mark Astley,8455478,S,
Mark Barberio,8474717,S,
Mark Beaufait,8458761,S,
Mark Bell,8467335,S,
Mark Borowiecki,8474697,S,
Mark Botell,8445626,S,
Mark Cornforth,8461676,S,
Mark Cullen,8470005,S,
Mark Cundari,8474837,S,
Mark Dekanich,8473532,G,
Mark Eaton,8467580,S,
Mark Fayne,8471816,S,
Mark Ferner,8446792,S,
Mark Fistric,8471241,S,
Mark Fitzpatrick,8446829,G,
Mark Flood,8470780,S,
Mark Fraser,8471748,S,
Mark Freer,8446970,S,
Mark Friedman,8478017,S,
Mark Fusco,8446985,S,
Mark Giordano,8470966,S,
Mark Greig,8447383,S,
Mark Hamway,8447503,S,
Mark Hardy,8447569,S,
Mark Hartigan,8469997,S,
Mark Heaslip,8447707,S,
Mark Holden,8447940,G,
Mark Howe,8448002,S,
Mark Hunter,8448106,S,
Mark Jankowski,8476873,S,
Mark Janssens,8448225,S,
Mark Johnson,8448304,S,
Mark Kachowski,8448406,S,
Mark Kastelic,8480355,S,
Mark Katic,8474063,S,
Mark Kirton,8448503,S,
Mark Kolesar,8459748,S,
Mark Kumpel,8448563,S,
Mark Laforest,8448628,G,
Mark Lamb,8448641,S,
Mark LaVarre,8448680,S,
Mark Lawrence,8458632,S,
Mark Letestu,8473914,S,
Mark Lofthouse,8448873,S,
Mark Major,8457186,S,
Mark Mancari,8471419,S,
Mark Marquess,8447618,S,
Mark McNeill,8476471,S,
Mark Messier,8449573,S,
Mark Morrison,8449717,S,
Mark Mowers,8467323,S,
Mark Napier,8449795,S,
Mark Olver,8474705,S,
Mark Osborne,8450073,S,
Mark Osiecki,8457589,S,
Mark Parrish,8465026,S,
Mark Paterson,8450219,S,
Mark Pavelich,8450251,S,
Mark Pederson,8450269,S,
Mark Plantery,8450465,S,
Mark Popovic,8469488,S,
Mark Pysyk,8475796,S,
Mark Recchi,8450725,S,
Mark Reeds,8450741,S,
Mark Renaud,8450798,S,
Mark Rycroft,8468466,S,
Mark Scheifele,8476460,S,
Mark Smith,8466343,S,
Mark Stone,8475913,S,
Mark Streit,8468309,S,
Mark Stuart,8470614,S,
Mark Suzor,8451802,S,
Mark Taylor,8451867,S,
Mark Tinordi,8451869,S,
Mark Van Guilder,8474939,S,
Mark Vermette,8452221,S,
Mark Visentin,8475771,G,
Mark Visheau,8459020,S,
Mark Wotton,8459173,S,
Markku Kyllonen,8448551,S,
Marko Dano,8477448,S,
Marko Jantunen,8458751,S,
Marko Kiprusoff,8460560,S,
Marko Tuomainen,8459141,S,
Markus Granlund,8476440,S,
Markus Hannikainen,8478541,S,
Markus Mattsson,8449291,G,
Markus Naslund,8458530,S,
Markus Niemelainen,8479338,S,
Markus Nutivaara,8478906,S,
Marquis Mathieu,8460054,S,
Marshall Johnston,8447107,S,
Marshall Rifai,8483546,S,
Martin Biron,8462047,G,
Martin Brochu,8459289,G,
Martin Brodeur,8455710,G,
Martin Cibak,8467557,S,
Martin Desjardins,8446397,S,
Martin Erat,8468064,S,
Martin Fehervary,8480796,S,
Martin Frk,8476924,S,
Martin Gelinas,8447091,S,
Martin Gendron,8459007,S,
Martin Gerber,8469675,G,
Martin Grenier,8467918,S,
Martin Hanzal,8471691,S,
Martin Havlat,8467899,S,
Martin Hostak,8447961,S,
Martin Houle,8471444,G,
Martin Jones,8474889,G,
Martin Kaut,8480822,S,
Martin Lapointe,8458524,S,
Martin Lauder,8447337,S,
Martin Lojek,8470698,S,
Martin Marincin,8475716,S,
Martin Necas,8480039,S,
Martin Pospisil,8481028,S,
Martin Prochazka,8458649,S,
Martin Prusek,8468037,G,
Martin Rucinsky,8458534,S,
Martin Samuelsson,8468507,S,
Martin Simard,8451381,S,
Martin Skoula,8467343,S,
Martin Sonnenberg,8466436,S,
Martin Spanhel,8462184,S,
Martin St. Amour,8458095,S,
Martin St. Louis,8466378,S,
Martin St. Pierre,8470366,S,
Martin Straka,8458955,S,
Martin Strbak,8459645,S,
Martins Karsums,8471277,S,
Martti Jarventie,8469558,S,
Marty Barry,8445026,S,
Marty Burke,8445262,S,
Marty Dallman,8446299,S,
Marty Howe,8448005,S,
Marty McInnis,8457319,S,
Marty McSorley,8449516,S,
Marty Murray,8459521,S,
Marty Pavelich,8448103,S,
Marty Reasoner,8464967,S,
Marty Turco,8460612,G,
Marty Zoborosky,8449670,S,
Marv Edwards,8449914,G,
Masi Marjamaki,8470659,S,
Mason Appleton,8478891,S,
Mason Geertsen,8477419,S,
Mason Lohrei,8482511,S,
Mason Marchment,8478975,S,
Mason McTavish,8482745,S,
Mason Morelli,8481462,S,
Mason Raymond,8471664,S,
Mason Shaw,8479972,S,
Mat Clark,8475162,S,
Mathew Barzal,8478445,S,
Mathew Dumba,8476856,S,
Mathias Brome,8482240,S,
Mathias Johansson,8458990,S,
Mathias Tjarnqvist,8467969,S,
Mathieu Biron,8467345,S,
Mathieu Carle,8473438,S,
Mathieu Chouinard,8467341,G,
Mathieu Dandenault,8460540,S,
Mathieu Darche,8468463,S,
Mathieu Garon,8464999,G,
Mathieu Joseph,8478472,S,
Mathieu Olivier,8479671,S,
Mathieu Perreault,8473618,S,
Mathieu Roy,8470804,S,
Mathieu Schneider,8451224,S,
Matias Maccelli,8481711,S,
Matiss Kivlenieks,8480162,G,
Matj Blümel,8481712,S,
Mats Hallin,8447479,S,
Mats Lindgren,8459437,S,
Mats Naslund,8449796,S,
Mats Sundin,8451774,S,
Mats Thelin,8451894,S,
Mats Zuccarello,8475692,S,
Matt Anderson,8473944,S,
Matt Bartkowski,8474749,S,
Matt Beleskey,8473492,S,
Matt Benning,8476988,S,
Matt Boldy,8481557,S,
Matt Bradley,8465059,S,
Matt Calvert,8474685,S,
Matt Campanale,8476208,S,
Matt Carey,8477836,S,
Matt Carkner,8467931,S,
Matt Carle,8470640,S,
Matt Climie,8474488,G,
Matt Cooke,8465951,S,
Matt Coronato,8482679,S,
Matt Cullen,8464989,S,
Matt D'Agostini,8471851,S,
Matt Davidson,8462121,S,
Matt Delguidice,8446368,G,
Matt Donovan,8474659,S,
Matt Duchene,8475168,S,
Matt Elich,8466195,S,
Matt Ellis,8470018,S,
Matt Ellison,8470244,S,
Matt Foy,8470165,S,
Matt Fraser,8475671,S,
Matt Frattin,8474192,S,
Matt Gilroy,8475118,S,
Matt Greene,8470121,S,
Matt Grzelcyk,8476891,S,
Matt Hackett,8475252,G,
Matt Halischuk,8474094,S,
Matt Henderson,8467577,S,
Matt Hendricks,8468611,S,
Matt Higgins,8464971,S,
Matt Hunwick,8471436,S,
Matt Hussey,8467564,S,
Matt Irwin,8475625,S,
Matt Johnson,8460524,S,
Matt Jones,8470088,S,
Matt Kassian,8471719,S,
Matt Keetley,8471819,G,
Matt Keith,8469510,S,
Matt Kiersted,8482641,S,
Matt Koalska,8468634,S,
Matt Lashoff,8471696,S,
Matt Lindblad,8477228,S,
Matt Lorito,8478371,S,
Matt Luff,8479644,S,
Matt Martin,8457232,S,1971-04-30
Matt Martin,8474709,S,1989-05-08
Matt Moulson,8470852,S,
Matt Murley,8467924,S,
Matt Murray,8476899,G,1994-05-25
Matt Murray,8483575,G,1998-02-02
Matt Nieto,8476442,S,
Matt Niskanen,8471702,S,
Matt Pelech,8471700,S,
Matt Pettinger,8468523,S,
Matt Puempel,8476477,S,
Matt Ravlich,8448249,S,
Matt Read,8476177,S,
Matt Rempe,8482460,S,
Matt Roy,8478911,S,
Matt Ryan,8471524,S,
Matt Savoie,8483512,S,
Matt Smaby,8470634,S,
Matt Stajan,8470162,S,
Matt Taormina,8475060,S,
Matt Tennyson,8476807,S,
Matt Tomkins,8477035,G,
Matt Underhill,8468043,G,
Matt Villalta,8480191,G,
Matt Walker,8467408,S,
Matt Watkins,8471821,S,
Matt Zaba,8470820,G,
Matthew Barnaby,8459019,S,
Matthew Berlin,8483158,G,
Matthew Block,8447756,S,
Matthew Corrente,8473580,S,
Matthew Glennon,8456382,S,
Matthew Herr,8460582,S,
Matthew Highmore,8478146,S,
Matthew Kessel,8482516,S,
Matthew Knies,8482720,S,
Matthew Konan,8475395,S,
Matthew Lombardi,8468695,S,
Matthew O'Connor,8478559,G,
Matthew Peca,8476285,S,
Matthew Phillips,8479547,S,
Matthew Poitras,8483505,S,
Matthew Spiller,8469484,S,
Matthew Tkachuk,8479314,S,
Matthew Yeats,8467548,G,
Matthieu Descôteaux,8464972,S,
Matti Hagman,8447441,S,
Mattias Ekholm,8475218,S,
Mattias Janmark,8477406,S,
Mattias Norlinder,8481555,S,
Mattias Norstrom,8458984,S,
Mattias Ohlund,8460503,S,
Mattias Ritola,8471668,S,
Mattias Samuelsson,8480807,S,
Mattias Tedenby,8474582,S,
Mattias Timander,8459144,S,
Mattias Weinhandl,8467951,S,
Matty Beniers,8482665,S,
Matvei Michkov,8484387,S,
Maurice Courteau,8449857,G,
Maurice Croghan,8445817,S,
Maurice Richard,8448321,S,
Mavrik Bourque,8482145,S,
Max Bennett,8445057,S,
Max Bentley,8445063,S,
Max Domi,8477503,S,
Max Friberg,8476384,S,
Max Jones,8479368,S,
Max Kaminsky,8447132,S,
Max Labovitch,8447267,S,
Max McCormick,8476323,S,
Max McNab,8447810,S,
Max Middendorf,8449589,S,
Max Pacioretty,8474157,S,
Max Quackenbush,8448236,S,
Max Reinhart,8475733,S,
Max Sauve,8474607,S,
Max Sutherland,8449208,S,
Max Talbot,8470171,S,
Max Veronneau,8480314,S,
Max Willman,8478051,S,
Maxence Guenette,8481679,S,
Maxim Afinogenov,8466202,S,
Maxim Balmochnykh,8466179,S,
Maxim Bets,8459459,S,
Maxim Galanov,8459482,S,
Maxim Kondratiev,8469615,S,
Maxim Kuznetsov,8462056,S,
Maxim Lapierre,8470654,S,
Maxim Letunov,8477983,S,
Maxim Mamin,8479553,S,
Maxim Noreau,8474222,S,
Maxim Sushinsky,8468612,S,
Maxim Tsyplakov,8484958,S,
Maxime Comtois,8480031,S,
Maxime Fortunus,8469798,S,
Maxime Lagace,8476509,G,
Maxime Lajoie,8479320,S,
Maxime Macenauer,8474139,S,
Maxime Ouellet,8467895,G,
Maxwell Crozier,8481719,S,
Maynard Schurman,8451244,S,
Mel Bridgman,8445685,S,
Mel Hill,8446860,S,
Mel Pearson,8448121,S,
Mel Read,8448256,S,
Melker Karlsson,8477922,S,
Melvin Angelstad,8459328,S,
Merlin Malinowski,8449100,S,
Merlyn Phillips,8448141,S,
Merv Kuryluk,8447253,S,
Metro Prystai,8448223,S,
Micah Aivazoff,8455408,S,
Michael Amadio,8478020,S,
Michael Bournival,8475739,S,
Michael Bunting,8478047,S,
Michael Cammalleri,8469500,S,
Michael Carcone,8479619,S,
Michael Caruso,8473416,S,
Michael Chaput,8475808,S,
Michael Colman,8455911,S,
Michael Dal Colle,8477936,S,
Michael Danton,8468615,S,
Michael Dark,8446315,S,
Michael Del Zotto,8474584,S,
Michael DiPietro,8480022,G,
Michael Eyssimont,8479591,S,
Michael Farrell,8467553,S,
Michael Frolik,8473564,S,
Michael Funk,8471256,S,
Michael Garnett,8469529,G,
Michael Gaul,8458801,S,
Michael Grabner,8473546,S,
Michael Holmqvist,8466153,S,
Michael Houser,8475920,G,
Michael Hutchinson,8474636,G,
Michael Kapla,8480081,S,
Michael Keranen,8477923,S,
Michael Kesselring,8480891,S,
Michael Kostka,8474497,S,
Michael Latta,8475247,S,
Michael Leighton,8468038,G,
Michael MacWilliam,8457174,S,
Michael McCarron,8477446,S,
Michael McHugh,8449449,S,
Michael McLeod,8479415,S,
Michael McNeil,8449401,S,
Michael McNiven,8478933,G,
Michael Meeker,8449531,S,
Michael Mersch,8476352,S,
Michael Needham,8457481,S,
Michael Nylander,8458573,S,
Michael O'Neill,8457559,G,
Michael Paliotta,8476394,S,
Michael Peca,8458976,S,
Michael Pezzetta,8479543,S,
Michael Raffl,8477290,S,
Michael Rasmussen,8479992,S,
Michael Richard,8450820,S,
Michael Rosati,8451013,G,
Michael Rucinski,8460007,S,
Michael Ryan,8467905,S,
Michael Ryder,8467545,S,
Michael Sands,8451121,G,
Michael Sauer,8471714,S,
Michael Sgarbossa,8475958,S,
Michael Stone,8474628,S,
Michael Stothers,8451758,S,
Michael Thelven,8451913,S,
Michael Toal,8451918,S,
Michael Wall,8471526,G,
Michael Walsh,8452278,S,
Michael Zalewski,8477816,S,
Michael Zanier,8452581,G,
Michal Barinka,8470652,S,
Michal Grosek,8459568,S,
Michal Handzus,8462129,S,
Michal Jordan,8474661,S,
Michal Kempny,8479482,S,
Michal Neuvirth,8473607,G,
Michal Pivonka,8450408,S,
Michal Repik,8474153,S,
Michal Rozsival,8465058,S,
Michal Sivek,8467902,S,
Michal Sykora,8459059,S,
Micheal Ferland,8475907,S,
Micheal Haley,8474230,S,
Michel Archambault,8444969,S,
Michel Belhumeur,8449811,G,
Michel Bergeron,8445430,S,
Michel Bolduc,8445583,S,
Michel Briere,8445163,S,
Michel Deziel,8445889,S,
Michel Dion,8446429,G,
Michel Dumas,8449903,G,
Michel Galarneau,8447000,S,
Michel Goulet,8447310,S,
Michel Lachance,8448601,S,
Michel Larocque,8448700,G,1952-04-06
Michel Larocque,8465091,G,1976-10-03
Michel Mongeau,8449677,S,
Michel Ouellet,8468604,S,
Michel Parizeau,8450198,S,
Michel Petit,8450348,S,
Michel Picard,8450357,S,
Michel Plasse,8450468,G,
Michel Riesen,8466150,S,
Mick Vukota,8452240,S,
Mickey Blake,8445097,S,
Mickey MacKay,8447545,S,
Mickey McGuire,8447779,S,
Mickey Murray,8450050,G,
Mickey Redmond,8450736,S,
Mickey Roach,8448349,S,
Mickey Volcan,8452235,S,
Micki Dupont,8468750,S,
Miika Elomo,8462053,S,
Miikka Kiprusoff,8462147,G,
Miikka Salomaki,8476447,S,
Mika Alatalo,8455413,S,
Mika Noronen,8466156,G,
Mika Pyorala,8475381,S,
Mika Zibanejad,8476459,S,
Mikael Andersson,8444963,S,
Mikael Backlund,8474150,S,
Mikael Granlund,8475798,S,
Mikael Lindholm,8448823,S,
Mikael Pyyhtia,8482451,S,
Mikael Renberg,8457785,S,
Mikael Samuelsson,8467463,S,
Mikael Tellqvist,8468550,G,
Mike Allison,8444914,S,
Mike Amodeo,8444923,S,
Mike Angelidis,8471916,S,
Mike Antonovich,8445015,S,
Mike Backman,8445209,S,
Mike Bales,8455501,G,
Mike Baumgartner,8445035,S,
Mike Berger,8445435,S,
Mike Bishai,8469999,S,
Mike Blaisdell,8445546,S,
Mike Blake,8445551,G,
Mike Bloom,8445101,S,
Mike Blunden,8471663,S,
Mike Boland,8445112,S,1949-12-16
Mike Boland,8445590,S,1954-10-29
Mike Bossy,8445611,S,
Mike Brodeur,8470800,G,
Mike Brown,8466155,S,1979-04-27
Mike Brown,8471371,S,1985-06-24
Mike Buchanan,8445238,S,
Mike Bullard,8445771,S,
Mike Busniuk,8445798,S,
Mike Byers,8445302,S,
Mike Card,8471452,S,
Mike Casselman,8455818,S,
Mike Chernoff,8445365,S,
Mike Christie,8446058,S,
Mike Commodore,8467915,S,
Mike Comrie,8467964,S,
Mike Condon,8477237,G,
Mike Connolly,8476225,S,
Mike Corbett,8445572,S,
Mike Corrigan,8445614,S,
Mike Craig,8446213,S,
Mike Crombeen,8446237,S,
Mike Crowley,8459563,S,
Mike Donnelly,8446449,S,
Mike Duco,8471941,S,
Mike Dunham,8456137,G,
Mike Dwyer,8446539,S,
Mike Eagles,8446551,S,
Mike Eastwood,8456156,S,
Mike Eaves,8446541,S,
Mike Fidler,8446819,S,
Mike Fisher,8467370,S,
Mike Foligno,8446876,S,
Mike Forbes,8446909,S,
Mike Fountain,8458981,G,
Mike Gartner,8447067,S,
Mike Gillis,8447191,S,
Mike Glumac,8470330,S,
Mike Green,8468436,S,1979-08-23
Mike Green,8471242,S,1985-10-12
Mike Greenlay,8447384,G,
Mike Grier,8459640,S,
Mike Halmo,8476765,S,
Mike Hardman,8482635,S,
Mike Hartman,8447673,S,
Mike Heidt,8447719,S,
Mike Hoffman,8447917,S,1963-02-26
Mike Hoffman,8474884,S,1989-11-24
Mike Hordy,8447949,S,
Mike Hough,8447985,S,
Mike Hudson,8448046,S,
Mike Hurlbut,8456669,S,
Mike Iggulden,8471641,S,
Mike Johnson,8466109,S,
Mike Karakas,8450007,G,
Mike Kaszycki,8448401,S,
Mike Keane,8448415,S,
Mike Keating,8447142,S,
Mike Kennedy,8458611,S,
Mike Kitchen,8448498,S,
Mike Knuble,8458590,S,
Mike Komisarek,8469460,S,
Mike Korney,8448525,S,
Mike Krushelnyski,8448566,S,
Mike Labadie,8447258,S,
Mike Lalor,8448633,S,
Mike Lampman,8447314,S,
Mike Lauen,8448688,S,
Mike Laughton,8447338,S,
Mike Leclerc,8462084,S,
Mike Lenarduzzi,8457049,G,
Mike Liambas,8475436,S,
Mike Liut,8448865,G,
Mike Lundin,8471314,S,
Mike Maneluk,8459889,S,
Mike Marson,8449248,S,
Mike Matheson,8476875,S,
Mike Matteucci,8466023,S,
Mike McBain,8462059,S,
Mike McDougal,8449416,S,
Mike McEwen,8449420,S,
Mike McKee,8457312,S,
Mike McKenna,8470093,G,
Mike McMahon,8447804,S,
Mike McMahon Jr.,8447807,S,
Mike McPhee,8449495,S,
Mike Milbury,8449617,S,
Mike Millar,8449610,S,
Mike Minard,8462110,G,
Mike Modano,8449645,S,
Mike Moffat,8449651,G,
Mike Moher,8449656,S,
Mike Moller,8449660,S,
Mike Moore,8474531,S,
Mike Morrison,8467486,G,
Mike Mottau,8466309,S,
Mike Murphy,8449744,S,1950-09-12
Mike Murphy,8474729,G,1989-01-15
Mike Murray,8449763,S,
Mike Natyshak,8449799,S,
Mike Neville,8447999,S,
Mike Nykoluk,8448037,S,
Mike O'Connell,8449941,S,
Mike Palmateer,8450132,G,
Mike Pandolfo,8467402,S,
Mike Peluso,8450293,S,1965-11-08
Mike Peluso,8460739,S,1974-09-02
Mike Pelyk,8448130,S,
Mike Polich,8450491,S,
Mike Posavad,8450514,S,
Mike Prokopec,8459097,S,
Mike Ramsey,8450645,S,
Mike Rathje,8458940,S,
Mike Reilly,8476422,S,
Mike Ribeiro,8467371,S,
Mike Ricci,8450817,S,
Mike Richards,8470617,S,
Mike Richter,8450833,G,
Mike Ridley,8450832,S,
Mike Robitaille,8448373,S,
Mike Rogers,8450981,S,
Mike Rowe,8451018,S,
Mike Rucinski,8451041,S,
Mike Rupp,8467336,S,
Mike Santorelli,8471390,S,
Mike Siklenka,8467440,S,
Mike Sillinger,8451359,S,
Mike Siltala,8451363,S,
Mike Sislo,8476209,S,
Mike Smith,8469608,G,
Mike Stapleton,8451673,S,
Mike Stevens,8451712,S,
Mike Stuart,8468617,S,
Mike Stutzel,8470559,S,
Mike Sullivan,8458155,S,
Mike Tomlak,8451863,S,
Mike Torchia,8458588,G,
Mike Van Ryn,8467350,S,
Mike Vecchione,8480087,S,
Mike Veisor,8452205,G,
Mike Vellucci,8452207,S,
Mike Vernace,8471413,S,
Mike Vernon,8452217,G,
Mike Walton,8449337,S,
Mike Ware,8452291,S,
Mike Watt,8460523,S,
Mike Weaver,8468478,S,
Mike Weber,8473426,S,
Mike Wilson,8459448,S,
Mike Wong,8449600,S,
Mike York,8466266,S,
Mike Zigomanis,8467937,S,
Mike Zuke,8452694,S,
Mikey Anderson,8479998,S,
Mikhail Grabovski,8471362,S,
Mikhail Grigorenko,8476888,S,
Mikhail Kravets,8458808,S,
Mikhail Kuleshov,8467898,S,
Mikhail Maltsev,8479573,S,
Mikhail Sergachev,8479410,S,
Mikhail Shtalenkov,8459365,G,
Mikhail Tatarinov,8451840,S,
Mikhail Vorobyev,8478844,S,
Mikhail Yakubov,8468490,S,
Mikkel Boedker,8474571,S,
Mikko Eloranta,8468120,S,
Mikko Jokela,8467421,S,
Mikko Koivu,8469459,S,
Mikko Koskinen,8475156,G,
Mikko Lehtonen,8469714,S,1978-06-12
Mikko Lehtonen,8471747,S,1987-04-01
Mikko Lehtonen,8482247,S,1994-01-16
Mikko Leinonen,8448752,S,
Mikko Luoma,8470247,S,
Mikko Makela,8449079,S,
Mikko Rantanen,8478420,S,
